date,year,month,month_name,commodity,avg_price_ngn,mom_pct,yoy_pct,highest_state,highest_price,lowest_state,lowest_price
2025-06-01,2025,6,June,Palm Oil 75cl,2509.16,1.3769,36.1995,Enugu,3263.21,Taraba,1946.87
2025-06-01,2025,6,June,Plantain Ripe,2109.66,1.434,48.8689,Plateau,2697.65,Gombe,1350.0
2025-06-01,2025,6,June,Plantain Unripe,2305.62,-0.0875,73.927,Taraba,5000.0,Gombe,1400.0
2025-06-01,2025,6,June,Rice Local Broken,2579.83,0.1254,,Abuja,3810.37,Sokoto,1712.1
2025-06-01,2025,6,June,Rice Local Short-Grain,2084.04,-0.537,22.3929,Enugu,2684.98,Taraba,1750.0
2025-06-01,2025,6,June,Rice Long-Grain Imported,2627.73,0.8847,24.8834,Cross River,3297.98,Yobe,2117.56
2025-06-01,2025,6,June,Semovita 1kg,2311.52,0.7679,,Adamawa,2880.0,Kano,1824.35
2025-06-01,2025,6,June,Smoked Fish Mackerel,6229.5,2.7168,,Kwara,8275.87,Kebbi,3597.2
2025-06-01,2025,6,June,Sweet Potatoes,1039.33,-0.546,6.3836,Rivers,1786.89,Nasarawa,568.23
2025-06-01,2025,6,June,Tilapia Fresh,5723.02,2.9696,68.8561,Benue,8353.72,Yobe,3850.0
2025-06-01,2025,6,June,Titus Frozen,6238.71,2.6691,64.09,Kwara,8944.26,Gombe,4800.0
2025-06-01,2025,6,June,Tomatoes Fresh,1394.77,0.1479,-39.4173,Imo,2176.18,Kebbi,854.76
2025-06-01,2025,6,June,Vegetable Oil 75cl,3398.84,1.534,41.3155,Lagos,4830.0,Kogi,2748.86
2025-06-01,2025,6,June,Watermelon Fresh Medium,2077.26,-0.0593,,Anambra,3084.72,Borno,1000.0
2025-06-01,2025,6,June,Wheat Flour 2kg,4169.01,-0.3951,32.0246,Imo,6683.95,Taraba,2950.0
2025-06-01,2025,6,June,Yam Tuber,2463.7,3.7174,21.8722,Delta,3605.25,Bauchi,1650.0
2025-07-01,2025,7,July,Agric Hen Eggs,270.77,0.984,46.2813,Enugu,374.66,Gombe,230.0
2025-07-01,2025,7,July,Agric Hen Eggs (Crate of 30 Pieces),6294.29,-0.5099,,Ogun,6816.2,Gombe,4900.0
2025-07-01,2025,7,July,Beans Brown,2319.27,-0.0314,-5.1351,Abia,3479.76,Zamfara,1585.79
2025-07-01,2025,7,July,Beans White,2020.96,-0.449,-12.4947,Enugu,3021.67,Abuja,1500.54
2025-07-01,2025,7,July,Beef Boneless,6831.35,0.3289,25.5517,Imo,9327.48,Kano,5207.28
2025-07-01,2025,7,July,Bread Sliced 450g,1661.87,0.6345,,Ebonyi,1977.34,Yobe,1050.0
2025-07-01,2025,7,July,Bread Unsliced 450g,1577.72,0.4948,,Ebonyi,1938.28,Gombe,1000.0
2025-07-01,2025,7,July,Carrots Fresh,1913.06,0.8067,,Imo,3080.31,Borno,1050.0
2025-07-01,2025,7,July,Catfish Fresh,5778.81,0.6016,47.189,Plateau,8300.36,Zamfara,3587.75
2025-07-01,2025,7,July,Chicken Feet,3598.74,0.6268,15.6947,Osun,5389.16,Bauchi,1325.0
2025-07-01,2025,7,July,Chicken Meat Frozen,5839.81,0.1158,7.6285,Enugu,8431.28,Gombe,4600.0
2025-07-01,2025,7,July,Chicken Wings,4836.38,-0.0718,25.5323,Ondo,6339.71,Yobe,2900.0
2025-07-01,2025,7,July,Crayfish Small White,9380.69,7.1685,,Ekiti,11847.17,Bayelsa,7444.27
2025-07-01,2025,7,July,Dried Fish Bonga,7072.98,0.695,,Imo,10250.34,Taraba,4850.0
2025-07-01,2025,7,July,Evaporated Milk Peak 150g,1034.6,0.6144,21.5645,Enugu,1402.86,Jigawa,808.43
2025-07-01,2025,7,July,Evaporated Milk Three Crown 160g,923.43,1.4672,,Rivers,939.26,Jigawa,799.99
2025-07-01,2025,7,July,Garri White,1258.64,-3.047,9.2766,Abuja,1911.12,Kaduna,1033.35
2025-07-01,2025,7,July,Garri Yellow,1358.68,-2.7239,11.4879,Imo,1772.56,Gombe,1050.0
2025-07-01,2025,7,July,Ginger Fresh,5659.53,0.7262,,Ekiti,7000.0,Yobe,4100.0
2025-07-01,2025,7,July,Goat Meat Bone-In,6821.31,0.6168,,Imo,9377.03,Kogi,4026.99
2025-07-01,2025,7,July,Groundnut Oil 75cl,3284.61,0.1519,,Imo,4282.27,Abia,2406.28
2025-07-01,2025,7,July,Groundnuts Roasted 75cl,2637.1,0.0317,,Lagos,3989.73,Adamawa,1950.0
2025-07-01,2025,7,July,Irish Potato,2033.08,-0.6287,14.1531,Bauchi,4600.0,Abuja,1205.58
2025-07-01,2025,7,July,Mackerel Frozen,5681.31,2.2326,46.9779,Plateau,9055.31,Zamfara,3769.58
2025-07-01,2025,7,July,Maize White Grain,1166.81,-1.8145,13.3597,Imo,1967.01,Gombe,770.0
2025-07-01,2025,7,July,Onions Fresh,1538.76,-1.2995,20.8054,Abia,2854.97,Niger,860.5
2025-07-01,2025,7,July,Palm Oil 75cl,2553.54,1.7686,37.6261,Enugu,3263.21,Taraba,1950.0
2025-07-01,2025,7,July,Plantain Ripe,2137.37,1.3133,42.7394,Plateau,2697.65,Gombe,1350.0
2025-07-01,2025,7,July,Plantain Unripe,2325.07,0.8435,62.4983,Taraba,5000.0,Gombe,1400.0
2025-07-01,2025,7,July,Rice Local Broken,2586.05,0.241,,Abuja,3810.37,Zamfara,1690.61
2025-07-01,2025,7,July,Rice Local Short-Grain,2064.07,-0.9579,16.8365,Enugu,2684.98,Taraba,1700.0
2025-07-01,2025,7,July,Rice Long-Grain Imported,2642.22,0.5515,20.5909,Cross River,3297.98,Taraba,2150.0
2025-07-01,2025,7,July,Semovita 1kg,2329.35,0.7714,,Adamawa,2880.0,Kaduna,1827.39
2025-07-01,2025,7,July,Smoked Fish Mackerel,6317.53,1.4131,,Anambra,8256.0,Kebbi,4068.34
2025-07-01,2025,7,July,Sweet Potatoes,1052.97,1.3128,8.4979,Rivers,1786.89,Nasarawa,573.92
2025-07-01,2025,7,July,Tilapia Fresh,5727.76,0.0828,56.9737,Benue,8353.72,Yobe,3950.0
2025-07-01,2025,7,July,Titus Frozen,6271.45,0.5248,50.5424,Kwara,8944.26,Gombe,4800.0
2025-07-01,2025,7,July,Tomatoes Fresh,1367.89,-1.9274,-19.2431,Imo,2176.18,Kebbi,758.9
2025-07-01,2025,7,July,Vegetable Oil 75cl,3399.6,0.0223,37.1389,Lagos,4830.0,Kogi,2754.63
2025-07-01,2025,7,July,Watermelon Fresh Medium,2080.27,0.1446,,Anambra,3084.72,Borno,1000.0
2025-07-01,2025,7,July,Wheat Flour 2kg,4194.09,0.6016,28.66,Imo,6683.95,Taraba,3000.0
2025-07-01,2025,7,July,Yam Tuber,2484.4,0.8404,37.8053,Rivers,3073.95,Bauchi,1650.0
2025-08-01,2025,8,August,Agric Hen Eggs,254.7,-5.9363,28.2235,Enugu,326.0,Gombe,233.99
2025-08-01,2025,8,August,Agric Hen Eggs (Crate of 30 Pieces),6040.07,-3.6293,,Enugu,7406.67,Gombe,5289.96
2025-08-01,2025,8,August,Beans Brown,1847.82,-20.3274,-28.2298,Enugu,2435.87,Yobe,1333.51
2025-08-01,2025,8,August,Beans White,1664.99,-17.6141,-31.3668,Enugu,2195.03,Yobe,1199.38
2025-08-01,2025,8,August,Beef Boneless,6860.07,0.4204,23.5202,Imo,9400.28,Kano,5403.29
2025-08-01,2025,8,August,Bread Sliced 450g,1659.27,-0.1561,,Ebonyi,1987.24,Yobe,1000.0
2025-08-01,2025,8,August,Bread Unsliced 450g,1556.14,-1.3679,,Ebonyi,1950.85,Gombe,1051.25
2025-08-01,2025,8,August,Carrots Fresh,1905.32,-0.4042,,Imo,2958.56,Kebbi,1246.27
2025-08-01,2025,8,August,Catfish Fresh,5933.19,2.6714,50.8095,Plateau,8308.01,Zamfara,3639.81
2025-08-01,2025,8,August,Chicken Feet,3701.55,2.8568,17.0207,Osun,5467.5,Bauchi,1550.0
2025-08-01,2025,8,August,Chicken Meat Frozen,5854.54,0.2523,6.2992,Enugu,8560.8,Gombe,4600.0
2025-08-01,2025,8,August,Chicken Wings,4892.88,1.1682,23.7425,Ondo,6410.9,Adamawa,3250.0
2025-08-01,2025,8,August,Crayfish Small White,8806.62,-6.1197,,Osun,10950.0,Bayelsa,6150.33
2025-08-01,2025,8,August,Dried Fish Bonga,7019.72,-0.753,,Enugu,10605.56,Taraba,4471.61
2025-08-01,2025,8,August,Evaporated Milk Peak 150g,1031.43,-0.3062,15.4535,Enugu,1407.83,Jigawa,811.57
2025-08-01,2025,8,August,Evaporated Milk Three Crown 160g,910.28,-1.4246,,Enugu,1092.0,Taraba,796.5
2025-08-01,2025,8,August,Garri White,932.53,-25.9094,-17.0639,Ebonyi,1270.11,Nasarawa,517.63
2025-08-01,2025,8,August,Garri Yellow,1001.97,-26.2542,-14.4095,Enugu,1370.0,Nasarawa,606.18
2025-08-01,2025,8,August,Ginger Fresh,5512.12,-2.6045,,Lagos,7613.1,Zamfara,3548.33
2025-08-01,2025,8,August,Goat Meat Bone-In,6810.85,-0.1533,,Imo,9636.3,Kogi,4031.42
2025-08-01,2025,8,August,Groundnut Oil 75cl,3243.36,-1.2558,,Imo,4761.42,Abia,2415.2
2025-08-01,2025,8,August,Groundnuts Roasted 75cl,2642.75,0.2141,,Anambra,3566.5,Bauchi,2200.0
2025-08-01,2025,8,August,Irish Potato,1670.96,-17.8112,1.225,Abia,2636.58,Plateau,997.0
2025-08-01,2025,8,August,Mackerel Frozen,5725.51,0.7779,45.2589,Plateau,9063.66,Zamfara,3738.09
2025-08-01,2025,8,August,Maize White Grain,951.04,-18.4922,-7.5163,Imo,1560.0,Yobe,626.51
2025-08-01,2025,8,August,Onions Fresh,1335.84,-13.187,11.2189,Abia,2578.37,Kwara,837.48
2025-08-01,2025,8,August,Palm Oil 75cl,2512.12,-1.622,33.2823,Enugu,3455.0,Taraba,2068.83
2025-08-01,2025,8,August,Plantain Ripe,2147.23,0.4615,43.856,Plateau,2700.14,Gombe,1550.0
2025-08-01,2025,8,August,Plantain Unripe,2205.45,-5.1449,52.0665,Enugu,3041.28,Gombe,1583.33
2025-08-01,2025,8,August,Rice Local Broken,2321.84,-10.2166,,Bayelsa,3460.91,Bauchi,1052.45
2025-08-01,2025,8,August,Rice Local Short-Grain,1963.87,-4.8546,7.2538,Enugu,2484.85,Lagos,1730.47
2025-08-01,2025,8,August,Rice Long-Grain Imported,2358.89,-10.7233,1.2812,Abuja,2808.16,Lagos,2062.56
2025-08-01,2025,8,August,Semovita 1kg,2324.86,-0.193,,Rivers,2768.33,Kaduna,1846.21
2025-08-01,2025,8,August,Smoked Fish Mackerel,6218.62,-1.5656,,Anambra,8513.12,Kebbi,3590.88
2025-08-01,2025,8,August,Sweet Potatoes,877.83,-16.6326,3.2364,Cross River,1578.17,Nasarawa,500.9
2025-08-01,2025,8,August,Tilapia Fresh,5731.08,0.0579,54.4199,Benue,8372.13,Sokoto,3975.0
2025-08-01,2025,8,August,Titus Frozen,6310.33,0.6199,48.9844,Kwara,8949.58,Gombe,4534.27
2025-08-01,2025,8,August,Tomatoes Fresh,1285.61,-6.0151,-14.6541,Ebonyi,2227.27,Plateau,600.28
2025-08-01,2025,8,August,Vegetable Oil 75cl,3238.63,-4.7349,26.9004,Abia,4200.0,Bauchi,2054.17
2025-08-01,2025,8,August,Watermelon Fresh Medium,2059.05,-1.0202,,Anambra,3099.5,Yobe,900.0
2025-08-01,2025,8,August,Wheat Flour 2kg,3904.53,-6.9039,12.0273,Anambra,5890.0,Zamfara,2874.17
2025-08-01,2025,8,August,Yam Tuber,2086.15,-16.0303,25.5358,Imo,3017.09,Niger,1207.55
2025-09-01,2025,9,September,Agric Hen Eggs,248.22,-2.5447,13.0109,Enugu,325.88,Yobe,213.13
2025-09-01,2025,9,September,Agric Hen Eggs (Crate of 30 Pieces),5897.87,-2.3542,,Enugu,7405.85,Gombe,5144.75
2025-09-01,2025,9,September,Beans Brown,1815.76,-1.735,-33.6974,Enugu,2337.58,Yobe,1223.42
2025-09-01,2025,9,September,Beans White,1623.42,-2.4964,-37.0527,Enugu,2109.58,Yobe,1013.79
2025-09-01,2025,9,September,Beef Boneless,6861.25,0.0172,21.7915,Imo,9070.39,Benue,5419.31
2025-09-01,2025,9,September,Bread Sliced 450g,1660.51,0.0745,,Ebonyi,1988.83,Yobe,1000.0
2025-09-01,2025,9,September,Bread Unsliced 450g,1555.67,-0.0298,,Ebonyi,2000.15,Gombe,1050.0
2025-09-01,2025,9,September,Carrots Fresh,1919.76,0.7578,,Imo,2760.33,Adamawa,1230.0
2025-09-01,2025,9,September,Catfish Fresh,5974.67,0.6992,47.1489,Plateau,8310.32,Zamfara,3507.45
2025-09-01,2025,9,September,Chicken Feet,3702.6,0.0282,14.145,Osun,5425.0,Bauchi,1500.0
2025-09-01,2025,9,September,Chicken Meat Frozen,5875.58,0.3594,2.0102,Enugu,8766.79,Gombe,4600.0
2025-09-01,2025,9,September,Chicken Wings,4898.15,0.1077,20.5561,Ondo,6377.96,Adamawa,3100.0
2025-09-01,2025,9,September,Crayfish Small White,8754.6,-0.5906,,Ekiti,10015.02,Bayelsa,6132.85
2025-09-01,2025,9,September,Dried Fish Bonga,7030.17,0.1489,,Imo,10595.16,Borno,5074.28
2025-09-01,2025,9,September,Evaporated Milk Peak 150g,1034.2,0.2676,10.5513,Enugu,1413.0,Jigawa,813.5
2025-09-01,2025,9,September,Evaporated Milk Three Crown 160g,900.73,-1.0488,,Enugu,1098.25,Gombe,765.0
2025-09-01,2025,9,September,Garri White,871.78,-6.5152,-25.5051,Ebonyi,1297.22,Taraba,450.0
2025-09-01,2025,9,September,Garri Yellow,961.21,-4.0675,-22.3673,Enugu,1390.89,Yobe,550.0
2025-09-01,2025,9,September,Ginger Fresh,5463.52,-0.8818,,Lagos,7690.39,Zamfara,3456.91
2025-09-01,2025,9,September,Goat Meat Bone-In,6812.96,0.031,,Imo,9636.3,Kogi,4032.63
2025-09-01,2025,9,September,Groundnut Oil 75cl,3276.67,1.027,,Imo,4761.42,Abia,2418.31
2025-09-01,2025,9,September,Groundnuts Roasted 75cl,2645.51,0.1046,,Anambra,3571.0,Adamawa,2200.0
2025-09-01,2025,9,September,Irish Potato,1633.09,-2.2666,-1.7875,Abia,2636.58,Plateau,996.23
2025-09-01,2025,9,September,Mackerel Frozen,5719.08,-0.1123,41.3168,Plateau,9067.73,Zamfara,3799.12
2025-09-01,2025,9,September,Maize White Grain,888.68,-6.5568,-16.5663,Imo,1488.5,Yobe,547.84
2025-09-01,2025,9,September,Onions Fresh,1307.44,-2.1264,8.297,Abia,2511.36,Kwara,838.28
2025-09-01,2025,9,September,Palm Oil 75cl,2525.4,0.5287,21.9635,Enugu,3458.42,Plateau,2132.44
2025-09-01,2025,9,September,Plantain Ripe,2153.84,0.3079,43.5487,Anambra,2721.0,Gombe,1550.0
2025-09-01,2025,9,September,Plantain Unripe,2226.44,0.9518,47.3395,Enugu,3035.42,Gombe,1600.0
2025-09-01,2025,9,September,Rice Local Broken,2313.34,-0.366,,Bayelsa,3499.59,Bauchi,1058.3
2025-09-01,2025,9,September,Rice Local Short-Grain,1952.94,-0.5567,1.9933,Enugu,2385.73,Lagos,1648.83
2025-09-01,2025,9,September,Rice Long-Grain Imported,2319.31,-1.6779,-3.5174,Abuja,2710.28,Lagos,1968.85
2025-09-01,2025,9,September,Semovita 1kg,2352.32,1.1812,,Abia,3382.5,Sokoto,1800.95
2025-09-01,2025,9,September,Smoked Fish Mackerel,6231.51,0.2072,,Anambra,8443.86,Kebbi,3540.92
2025-09-01,2025,9,September,Sweet Potatoes,834.35,-4.9537,-4.1147,Rivers,1549.23,Nasarawa,450.69
2025-09-01,2025,9,September,Tilapia Fresh,5720.07,-0.1921,48.5358,Benue,8376.42,Sokoto,3819.0
2025-09-01,2025,9,September,Titus Frozen,6352.95,0.6754,43.8319,Kwara,8951.84,Gombe,4550.88
2025-09-01,2025,9,September,Tomatoes Fresh,1279.84,-0.449,-10.5552,Ebonyi,2301.38,Plateau,697.69
2025-09-01,2025,9,September,Vegetable Oil 75cl,3229.63,-0.2781,23.8512,Abia,4393.75,Bauchi,1988.44
2025-09-01,2025,9,September,Watermelon Fresh Medium,2065.46,0.3117,,Anambra,3086.86,Borno,950.0
2025-09-01,2025,9,September,Wheat Flour 2kg,3879.31,-0.6458,8.6413,Anambra,6032.5,Zamfara,2977.59
2025-09-01,2025,9,September,Yam Tuber,2052.46,-1.6147,23.0129,Imo,3015.9,Benue,1090.6
2025-10-01,2025,10,October,Agric Hen Eggs,252.79,1.8432,7.263,Enugu,300.0,Gombe,229.44
2025-10-01,2025,10,October,Agric Hen Eggs (Crate of 30 Pieces),5993.01,1.613,,Enugu,6598.44,Niger,5301.37
2025-10-01,2025,10,October,Beans Brown,1760.53,-3.0418,-37.0902,Imo,2174.09,Yobe,1263.68
2025-10-01,2025,10,October,Beans White,1587.82,-2.1933,-39.0079,Enugu,2100.93,Jigawa,1107.64
2025-10-01,2025,10,October,Beef Boneless,6850.51,-0.1565,16.9313,Abia,8984.43,Benue,5419.03
2025-10-01,2025,10,October,Bread Sliced 450g,1675.51,0.9032,,Adamawa,1950.0,Yobe,1043.47
2025-10-01,2025,10,October,Bread Unsliced 450g,1583.91,1.8151,,Taraba,1950.0,Ekiti,1060.85
2025-10-01,2025,10,October,Carrots Fresh,1930.07,0.537,,Imo,2719.34,Kebbi,1248.89
2025-10-01,2025,10,October,Catfish Fresh,6047.17,1.2135,45.7592,Plateau,8320.53,Zamfara,3621.58
2025-10-01,2025,10,October,Chicken Feet,3739.02,0.9838,14.4264,Osun,5429.5,Adamawa,1786.03
2025-10-01,2025,10,October,Chicken Meat Frozen,5899.46,0.4064,-1.2143,Enugu,8777.09,Katsina,4550.0
2025-10-01,2025,10,October,Chicken Wings,4945.54,0.9675,17.9202,Ondo,6379.36,Plateau,3623.8
2025-10-01,2025,10,October,Crayfish Small White,8690.2,-0.7356,,Gombe,10514.53,Bayelsa,6135.75
2025-10-01,2025,10,October,Dried Fish Bonga,7213.33,2.6054,,Ebonyi,10993.31,Katsina,5085.33
2025-10-01,2025,10,October,Evaporated Milk Peak 150g,1058.15,2.3165,10.717,Imo,1379.0,Jigawa,879.13
2025-10-01,2025,10,October,Evaporated Milk Three Crown 160g,939.03,4.252,,Bauchi,1315.85,Ekiti,789.77
2025-10-01,2025,10,October,Garri White,846.69,-2.8777,-29.3276,Bayelsa,1165.3,Plateau,490.1
2025-10-01,2025,10,October,Garri Yellow,925.43,-3.7225,-26.9195,Oyo,1215.48,Plateau,577.06
2025-10-01,2025,10,October,Ginger Fresh,5414.92,-0.8896,,Lagos,7690.18,Zamfara,3458.42
2025-10-01,2025,10,October,Goat Meat Bone-In,6891.44,1.1519,,Abia,8934.09,Kogi,4033.85
2025-10-01,2025,10,October,Groundnut Oil 75cl,3297.03,0.6213,,Delta,4153.2,Abia,2329.41
2025-10-01,2025,10,October,Groundnuts Roasted 75cl,2639.87,-0.2131,,Taraba,3770.9,Bauchi,2188.89
2025-10-01,2025,10,October,Irish Potato,1567.32,-4.0273,-9.5852,Abia,2350.54,Plateau,986.03
2025-10-01,2025,10,October,Mackerel Frozen,5768.92,0.8714,39.4758,Plateau,9077.08,Zamfara,3661.67
2025-10-01,2025,10,October,Maize White Grain,904.74,1.8065,-16.2625,Imo,1581.23,Adamawa,550.0
2025-10-01,2025,10,October,Onions Fresh,1368.32,4.657,9.3326,Abia,2353.05,Kwara,833.07
2025-10-01,2025,10,October,Palm Oil 75cl,2537.9,0.4949,18.2075,Enugu,3068.63,Taraba,2050.0
2025-10-01,2025,10,October,Plantain Ripe,2155.36,0.0702,43.0035,Plateau,2712.07,Gombe,1532.29
2025-10-01,2025,10,October,Plantain Unripe,2233.53,0.3183,45.0665,Plateau,2949.74,Gombe,1640.1
2025-10-01,2025,10,October,Rice Local Broken,2311.07,-0.0985,,Bayelsa,3498.49,Bauchi,1256.5
2025-10-01,2025,10,October,Rice Local Short-Grain,1913.78,-2.0054,-1.5874,Ogun,2163.23,Yobe,1523.47
2025-10-01,2025,10,October,Rice Long-Grain Imported,2255.28,-2.7607,-8.7406,Abuja,2709.6,Yobe,1877.16
2025-10-01,2025,10,October,Semovita 1kg,2354.23,0.0814,,Abia,3393.6,Kaduna,1799.36
2025-10-01,2025,10,October,Smoked Fish Mackerel,6231.02,-0.0078,,Taraba,8371.3,Kebbi,3468.7
2025-10-01,2025,10,October,Sweet Potatoes,839.0,0.5568,-6.626,Cross River,1550.74,Nasarawa,444.54
2025-10-01,2025,10,October,Tilapia Fresh,5819.97,1.7466,47.5505,Bauchi,8761.45,Sokoto,3776.37
2025-10-01,2025,10,October,Titus Frozen,6415.75,0.9885,42.2755,Kwara,8954.1,Adamawa,5212.96
2025-10-01,2025,10,October,Tomatoes Fresh,1269.17,-0.8335,-13.4256,Ebonyi,2148.04,Plateau,687.09
2025-10-01,2025,10,October,Vegetable Oil 75cl,3204.29,-0.7845,17.8409,Edo,3862.29,Bauchi,2550.0
2025-10-01,2025,10,October,Watermelon Fresh Medium,2073.98,0.4122,,Anambra,3011.35,Borno,1143.28
2025-10-01,2025,10,October,Wheat Flour 2kg,3786.75,-2.386,1.0376,Kwara,4658.42,Osun,3255.5
2025-10-01,2025,10,October,Yam Tuber,2023.83,-1.3949,18.6593,Enugu,2863.06,Benue,1080.55
2025-11-01,2025,11,November,Agric Hen Eggs,244.97,-3.0955,-0.928,Taraba,287.56,Gombe,224.65
2025-11-01,2025,11,November,Agric Hen Eggs (Crate of 30 Pieces),5966.17,-0.4479,,Taraba,7029.9,Niger,5299.34
2025-11-01,2025,11,November,Beans Brown,1547.03,-12.127,-43.144,Imo,2172.39,Adamawa,725.0
2025-11-01,2025,11,November,Beans White,1430.58,-9.9026,-43.826,Enugu,2099.24,Bauchi,600.0
2025-11-01,2025,11,November,Beef Boneless,6908.22,0.8424,15.1116,Abia,8950.5,Benue,5419.03
2025-11-01,2025,11,November,Bread Sliced 450g,1677.28,0.106,,Lagos,1954.31,Yobe,1046.81
2025-11-01,2025,11,November,Bread Unsliced 450g,1580.63,-0.2069,,Taraba,1950.0,Ekiti,1061.0
2025-11-01,2025,11,November,Carrots Fresh,1923.61,-0.3348,,Imo,2732.94,Borno,848.96
2025-11-01,2025,11,November,Catfish Fresh,6097.45,0.8314,43.1329,Plateau,8323.15,Kaduna,3672.33
2025-11-01,2025,11,November,Chicken Feet,3743.12,0.1095,12.1803,Osun,5461.85,Adamawa,1775.0
2025-11-01,2025,11,November,Chicken Meat Frozen,5924.2,0.4193,-3.3653,Enugu,8847.31,Katsina,4587.23
2025-11-01,2025,11,November,Chicken Wings,4954.24,0.1761,14.7769,Ogun,6460.51,Gombe,3566.95
2025-11-01,2025,11,November,Crayfish Small White,8606.72,-0.9606,,Ekiti,10001.88,Bayelsa,6135.27
2025-11-01,2025,11,November,Dried Fish Bonga,7263.98,0.7021,,Imo,11533.12,Katsina,5147.08
2025-11-01,2025,11,November,Evaporated Milk Peak 150g,1056.8,-0.1281,6.6179,Enugu,1416.08,Jigawa,859.84
2025-11-01,2025,11,November,Evaporated Milk Three Crown 160g,950.77,1.2499,,Gombe,1742.86,Ekiti,790.78
2025-11-01,2025,11,November,Garri White,819.7,-3.1876,-31.9972,Bayelsa,1164.28,Plateau,487.31
2025-11-01,2025,11,November,Garri Yellow,887.97,-4.0483,-32.2696,Enugu,1198.5,Plateau,571.11
2025-11-01,2025,11,November,Ginger Fresh,5390.56,-0.4497,,Lagos,7684.44,Borno,3185.06
2025-11-01,2025,11,November,Goat Meat Bone-In,6911.39,0.2894,,Ebonyi,9001.0,Kogi,4034.16
2025-11-01,2025,11,November,Groundnut Oil 75cl,3336.13,1.186,,Delta,4162.6,Abia,2341.06
2025-11-01,2025,11,November,Groundnuts Roasted 75cl,2669.61,1.1263,,Taraba,3600.0,Bauchi,2188.89
2025-11-01,2025,11,November,Irish Potato,1706.92,8.907,-4.0494,Ebonyi,2403.52,Katsina,1100.52
2025-11-01,2025,11,November,Mackerel Frozen,5818.56,0.8605,38.4131,Plateau,9079.47,Zamfara,3701.1
2025-11-01,2025,11,November,Maize White Grain,843.77,-6.7382,-27.0667,Imo,1580.17,Adamawa,375.0
2025-11-01,2025,11,November,Onions Fresh,1332.77,-2.5985,-29.0326,Abia,2300.76,Kwara,826.57
2025-11-01,2025,11,November,Palm Oil 75cl,2508.73,-1.1492,1.7003,Enugu,3073.23,Taraba,2050.0
2025-11-01,2025,11,November,Plantain Ripe,2133.62,-1.0084,38.529,Plateau,2714.44,Gombe,1485.74
2025-11-01,2025,11,November,Plantain Unripe,2202.13,-1.4057,40.6034,Plateau,2952.48,Gombe,1601.04
2025-11-01,2025,11,November,Rice Local Broken,2207.92,-4.4631,,Bayelsa,3490.29,Adamawa,1150.0
2025-11-01,2025,11,November,Rice Local Short-Grain,1861.95,-2.7081,-5.0016,Kogi,2159.99,Bauchi,1237.81
2025-11-01,2025,11,November,Rice Long-Grain Imported,2219.55,-1.5843,-10.8311,Abuja,2709.1,Yobe,1823.77
2025-11-01,2025,11,November,Semovita 1kg,2360.4,0.2621,,Abia,3414.64,Kaduna,1839.14
2025-11-01,2025,11,November,Smoked Fish Mackerel,6283.71,0.8456,,Taraba,8500.0,Kebbi,3546.45
2025-11-01,2025,11,November,Sweet Potatoes,809.68,-3.4939,-14.0684,Cross River,1540.34,Nasarawa,443.52
2025-11-01,2025,11,November,Tilapia Fresh,5880.42,1.0385,45.5682,Bauchi,9000.0,Sokoto,3738.56
2025-11-01,2025,11,November,Titus Frozen,6413.41,-0.0364,38.6139,Kwara,8956.93,Adamawa,5212.96
2025-11-01,2025,11,November,Tomatoes Fresh,1243.02,-2.0599,-15.5657,Imo,2010.7,Plateau,684.38
2025-11-01,2025,11,November,Vegetable Oil 75cl,3264.55,1.8805,3.7335,Abia,3907.81,Yobe,2694.9
2025-11-01,2025,11,November,Watermelon Fresh Medium,2120.92,2.2635,,Anambra,3181.48,Zamfara,1371.33
2025-11-01,2025,11,November,Wheat Flour 2kg,3808.54,0.5752,-0.2837,Kwara,4662.49,Zamfara,3185.22
2025-11-01,2025,11,November,Yam Tuber,2035.59,0.581,10.8704,Enugu,2828.86,Benue,1080.52
2025-12-01,2025,12,December,Agric Hen Eggs,240.96,-1.6364,-4.4467,Borno,270.44,Gombe,222.37
2025-12-01,2025,12,December,Agric Hen Eggs (Crate of 30 Pieces),5927.11,-0.6547,,Taraba,6950.0,Niger,5298.66
2025-12-01,2025,12,December,Beans Brown,1250.11,-19.1927,-50.022,Oyo,1922.02,Taraba,650.0
2025-12-01,2025,12,December,Beans White,1200.88,-16.0567,-48.2167,Bayelsa,1785.36,Bauchi,675.0
2025-12-01,2025,12,December,Beef Boneless,6885.09,-0.3348,11.9493,Anambra,8673.13,Benue,5419.1
2025-12-01,2025,12,December,Bread Sliced 450g,1667.63,-0.5754,,Lagos,1956.0,Yobe,1024.7
2025-12-01,2025,12,December,Bread Unsliced 450g,1581.29,0.0415,,Kogi,1907.58,Ekiti,1062.0
2025-12-01,2025,12,December,Carrots Fresh,1920.33,-0.1704,,Delta,2680.02,Borno,848.96
2025-12-01,2025,12,December,Catfish Fresh,6068.4,-0.4764,39.5854,Plateau,8323.59,Kaduna,3700.07
2025-12-01,2025,12,December,Chicken Feet,3956.88,5.7108,16.4531,Osun,5500.0,Jigawa,2435.11
2025-12-01,2025,12,December,Chicken Meat Frozen,5910.03,-0.2392,-8.7086,Enugu,8858.51,Taraba,4500.0
2025-12-01,2025,12,December,Chicken Wings,4992.94,0.7812,12.891,Ogun,6480.0,Plateau,3626.86
